id,Organisation,Department
5692,Buldana,NULL
5693,Sanskrit Education Department Group 6,NULL
5694,Housing Department Maharashtra,NULL
5695,Fisheries Department Uttar Pradesh,NULL
5696,Youth Art & Culture Department Bihar,NULL
5697,"Madhya Gujarat Vij Company Limited (MGVCL), Vadodara",NULL
5698,Science and Technology Department Odisha,NULL
5699,Backward Classes Most Backward Classes and Minorities Welfare Department Tamil Nadu,NULL
5700,"Bhadravathi City Municipal Council, Karnataka",NULL
5701,"Commissioner of Geology and Mining, Gujarat",NULL
5702,Social Welfare and Social Education Department Tripura,NULL
5703,Department of Excise and Taxation,Excise Commissionerate
5703,Department of Excise and Taxation,Taxation Commissionerate
5703,Department of Excise and Taxation,Excise and Taxation Technical Services Agency
5704,Energy Department Jharkhand,NULL
5705,Bijnor,NULL
5706,Solapur,NULL
5707,Jharkhand Police,NULL
5708,Finance Department Jharkhand,NULL
5709,Muzaffanagar,NULL
5710,Agra,NULL
5711,The Malabar Cooperative Textiles Ltd,NULL
5712,CE -cum- Project Director- HPRIDC,NULL
5713,Oil and Natural Gas Corporation Limited,Central Procurement Department - ONGC
5713,Oil and Natural Gas Corporation Limited,MEHSANA ASSET-ONGC
5713,Oil and Natural Gas Corporation Limited,MUMBAI- REGIONAL OFFICE AND INSTITUTES-ONGC
5713,Oil and Natural Gas Corporation Limited,URAN PLANT - ONGC
5713,Oil and Natural Gas Corporation Limited,ANKLESHWAR ASSET - ONGC
5713,Oil and Natural Gas Corporation Limited,HAZIRA PLANT - ONGC
5713,Oil and Natural Gas Corporation Limited,AHMEDABAD ASSET IRS AND WSS - ONGC
5713,Oil and Natural Gas Corporation Limited,CAMBAY ASSET-ONGC
5713,Oil and Natural Gas Corporation Limited,VADODARA-WON BASIN CWS AND C2-C3 PLANT - ONGC
5713,Oil and Natural Gas Corporation Limited,CBM ASSET BOKARO-ONGC
5713,Oil and Natural Gas Corporation Limited,JORHAT ASSET AND BASIN-ONGC
5713,Oil and Natural Gas Corporation Limited,MUMBAI- MUMBAI HIGH ASSET-ONGC
5713,Oil and Natural Gas Corporation Limited,DELHI- MM COORDINATION AND OTHERS-ONGC
5713,Oil and Natural Gas Corporation Limited,RAJAHMUNDRY ASSET-ONGC
5713,Oil and Natural Gas Corporation Limited,AAFBEA SILCHAR - ONGC
5713,Oil and Natural Gas Corporation Limited,CHENNAI REGIONAL OFFICE AND CAUVERY BASIN-ONGC
5713,Oil and Natural Gas Corporation Limited,RKOEA JODHPUR - ONGC
5713,Oil and Natural Gas Corporation Limited,EOA AND HPHT ASSET KAKINADA-ONGC
5713,Oil and Natural Gas Corporation Limited,MUMBAI- DRILLING AND WELL SERVICES-ONGC
5713,Oil and Natural Gas Corporation Limited,ASSAM ASSET-ONGC
5713,Oil and Natural Gas Corporation Limited,MBA BASIN KOLKATA-ONGC
5713,Oil and Natural Gas Corporation Limited,CAUVERY ASSET KARAIKAL-ONGC
5713,Oil and Natural Gas Corporation Limited,MUMBAI- NEELAM AND HEERA ASSET-ONGC
5713,Oil and Natural Gas Corporation Limited,TRIPURA ASSET - ONGC
5713,Oil and Natural Gas Corporation Limited,DEHRADUN- CORPORATE ADMINISTRATION AND OTHERS - ONGC
5713,Oil and Natural Gas Corporation Limited,MUMBAI- OFFSHORE LOGISTICS GROUP-ONGC
5713,Oil and Natural Gas Corporation Limited,MUMBAI- WOB AND EXPLORATION GROUPS-ONGC
5713,Oil and Natural Gas Corporation Limited,MUMBAI- BASSEIN AND SATELLITE ASSET-ONGC
5713,Oil and Natural Gas Corporation Limited,DELHI- CORPORATE INFOCOM -ONGC
5713,Oil and Natural Gas Corporation Limited,MUMBAI- OGEP-ONGC
5713,Oil and Natural Gas Corporation Limited,ONGC ADVANCED TRAININIG INSTITUTE GOA-ONGC
5713,Oil and Natural Gas Corporation Limited,DEHRADUN- EXPLORATION GROUPS AND FRONTIER BASIN - ONGC
5714,MD National Cooperative Consumers Federation of India Limited (Branch Dehradun),NULL
5715,Borehole Geophysics Research Laboratory,NULL
5716,"ASSISSTANT COMMISSIONAR TRIBAL DEVELOPMENT NARAYANPUR C.G(ACTDN), Chhattisgarh",NULL
5717,"Balod District Urban Public Service Society(BALDUPSS), Chhattisgarh",NULL
5718,"Baloda Bazar District Urban Public Service Society(BBDUPSS), Chhattisgarh",NULL
5719,"Balrampur District Urban Public Service Societ(BPDUPSS), Chhattisgarh",NULL
5720,"Bastar District Urban Public Service Society(BASTARJUPS), Chhattisgarh",NULL
5721,"Bastar Urban Public Service Society (BSTUPSS), Chhattisgarh",NULL
5722,"Bemetara District Urban Public Service Society(BEMDUPSS), Chhattisgarh",NULL
5723,"Bhoramdev Sahakari Sugar Production Factory-Kabirdham(BSSPFK), Chhattisgarh",NULL
5724,"Bijapur District Urban Service Society(BIJAPURUPS), Chhattisgarh",NULL
5725,"Bilaspur District Urban Public Service Society(BJUPSS), Chhattisgarh",NULL
5726,"Bilaspur Smart City Limited(BSCL), Chhattisgarh",NULL
5727,"Bilaspur Urban Public Service Society (BSPUPSS), Chhattisgarh",NULL
5728,"CG Building and other Construction workers welfare Board (CGBOCW), Chhattisgarh",NULL
5729,Chhattisgarh Academy of Administration Nimora Raipur(CAOANR),NULL
5730,Chhattisgarh Board of Secondary Education(CBOSE),CGBSE
5731,Chhattisgarh Council of Science & Technology(CCST),NULL
5732,Chhattisgarh Department of Agriculture (CGDA),NULL
5733,CHHATTISGARH ENVIRONMENT CONSERVATION BOARD(CECB),HEAD OFFICE
5734,Chhattisgarh Government Labour Department(CGLD),HEAD OFFICE
5735,Chhattisgarh Handicraft Board (CGHCB),NULL
5736,"Chhattisgarh High Court, Bilaspur (CGHC)",NULL
5737,Chhattisgarh Housing Board (CGHB),DURG
5737,Chhattisgarh Housing Board (CGHB),KAWARDHA
5737,Chhattisgarh Housing Board (CGHB),DIVISION-1 RAIPUR
5737,Chhattisgarh Housing Board (CGHB),KORIYA
5737,Chhattisgarh Housing Board (CGHB),DIVISION-3 RAIPUR
5737,Chhattisgarh Housing Board (CGHB),KONDAGAON
5737,Chhattisgarh Housing Board (CGHB),DHAMTARI
5737,Chhattisgarh Housing Board (CGHB),SAKTI
5737,Chhattisgarh Housing Board (CGHB),KORBA
5737,Chhattisgarh Housing Board (CGHB),CPD NAWA RAIPUR ATAL NAGAR
5737,Chhattisgarh Housing Board (CGHB),JASHPUR
5737,Chhattisgarh Housing Board (CGHB),BILASPUR
5737,Chhattisgarh Housing Board (CGHB),ELECTRICAL DIVISION RAIPUR
5737,Chhattisgarh Housing Board (CGHB),RAIGARH
5737,Chhattisgarh Housing Board (CGHB),RAJNANDGAON
5737,Chhattisgarh Housing Board (CGHB),ELECTRICAL DIVISION BILASPUR
5737,Chhattisgarh Housing Board (CGHB),MAHASAMUND
5737,Chhattisgarh Housing Board (CGHB),DANTEWADA
5737,Chhattisgarh Housing Board (CGHB),ELECTRICAL DIVISION DURG
5737,Chhattisgarh Housing Board (CGHB),DIVISION-2 RAIPUR
5737,Chhattisgarh Housing Board (CGHB),JAGDALPUR
5737,Chhattisgarh Housing Board (CGHB),AMBIKAPUR
5737,Chhattisgarh Housing Board (CGHB),CAPITAL PROJECT DIVISION-2 NAYA RAIPUR
5737,Chhattisgarh Housing Board (CGHB),ELECTRICAL DIVISIOIN JAGDALPUR
5738,Chhattisgarh Infotech Promotion Society (ChiPS),CHIPS
5739,Chhattisgarh Kamdhenu Vishwavidyalaya(CGKV),EXECUTIVE ENGINEER CGKV
5740,Chhattisgarh Khadi & Village Industries Board(CGKVIB),NULL
5741,Chhattisgarh livestock development Agency(CLDA),NULL
5742,Chhattisgarh Medical Services Corporation Ltd. (CGMSC),RAIPUR
5742,Chhattisgarh Medical Services Corporation Ltd. (CGMSC),AMBIKAPUR
5742,Chhattisgarh Medical Services Corporation Ltd. (CGMSC),BILASPUR
5742,Chhattisgarh Medical Services Corporation Ltd. (CGMSC),DURG
5742,Chhattisgarh Medical Services Corporation Ltd. (CGMSC),JAGDALPUR
5742,Chhattisgarh Medical Services Corporation Ltd. (CGMSC),KANKER
5743,Chhattisgarh Mineral Development Corporation Ltd(CMDC),NULL
5744,Chhattisgarh Police Housing Corporation Ltd (CGPHC),HEAD OFFICE CGPHC RAIPUR
5745,Chhattisgarh Railway Corporation Ltd(CRCL),NULL
5746,Chhattisgarh Rajya Beej Evam Krishi Vikas Nigam (CGRBEKVN),CGRBEKVN
5747,Chhattisgarh Rajya Sahakari Bank Mydt(CRSBM),NULL
5748,Chhattisgarh Regional Science Centre Society(CRSCS),NULL
5749,Chhattisgarh Road Development Corporation Limited(CGRDC),CGRDC
5750,Chhattisgarh State Civil Supplies Corp. Limited (SCSC),FOOD
5751,Chhattisgarh State Co-Operative Marketing Federation Limited(CGMARKFED),SURAJPUR
5751,Chhattisgarh State Co-Operative Marketing Federation Limited(CGMARKFED),KORIA
5751,Chhattisgarh State Co-Operative Marketing Federation Limited(CGMARKFED),MANENDRAGARH CHIRMIRI BHARATPUR
5751,Chhattisgarh State Co-Operative Marketing Federation Limited(CGMARKFED),GORELA PENDRA MARWAHI
5751,Chhattisgarh State Co-Operative Marketing Federation Limited(CGMARKFED),KORBA
5751,Chhattisgarh State Co-Operative Marketing Federation Limited(CGMARKFED),SUKMA
5751,Chhattisgarh State Co-Operative Marketing Federation Limited(CGMARKFED),KONDAGAON
5751,Chhattisgarh State Co-Operative Marketing Federation Limited(CGMARKFED),DANTEWADA
5751,Chhattisgarh State Co-Operative Marketing Federation Limited(CGMARKFED),NARAYANPUR
5751,Chhattisgarh State Co-Operative Marketing Federation Limited(CGMARKFED),BEEJAPUR
5751,Chhattisgarh State Co-Operative Marketing Federation Limited(CGMARKFED),JAGDALPUR
5751,Chhattisgarh State Co-Operative Marketing Federation Limited(CGMARKFED),KANKER
5751,Chhattisgarh State Co-Operative Marketing Federation Limited(CGMARKFED),BILASPUR
5751,Chhattisgarh State Co-Operative Marketing Federation Limited(CGMARKFED),JANJGIR
5751,Chhattisgarh State Co-Operative Marketing Federation Limited(CGMARKFED),MUNGELI
5751,Chhattisgarh State Co-Operative Marketing Federation Limited(CGMARKFED),RAIGARH
5751,Chhattisgarh State Co-Operative Marketing Federation Limited(CGMARKFED),SAKTI
5751,Chhattisgarh State Co-Operative Marketing Federation Limited(CGMARKFED),SARANGARH BILAIGARH
5751,Chhattisgarh State Co-Operative Marketing Federation Limited(CGMARKFED),BALOD
5751,Chhattisgarh State Co-Operative Marketing Federation Limited(CGMARKFED),BEMETARA
5751,Chhattisgarh State Co-Operative Marketing Federation Limited(CGMARKFED),DURG
5751,Chhattisgarh State Co-Operative Marketing Federation Limited(CGMARKFED),KAWARDHA
5751,Chhattisgarh State Co-Operative Marketing Federation Limited(CGMARKFED),RAJNANDGAON
5751,Chhattisgarh State Co-Operative Marketing Federation Limited(CGMARKFED),KHAIRAGARH CHHUIKHADAN GANDAI
5751,Chhattisgarh State Co-Operative Marketing Federation Limited(CGMARKFED),MOHALA MAANAPUR A. CHAUKEE
5751,Chhattisgarh State Co-Operative Marketing Federation Limited(CGMARKFED),SARGUJA
5751,Chhattisgarh State Co-Operative Marketing Federation Limited(CGMARKFED),BALRAMPUR
5751,Chhattisgarh State Co-Operative Marketing Federation Limited(CGMARKFED),GARIYABAND
5751,Chhattisgarh State Co-Operative Marketing Federation Limited(CGMARKFED),DHAMTARI
5751,Chhattisgarh State Co-Operative Marketing Federation Limited(CGMARKFED),MAHASAMUND
5751,Chhattisgarh State Co-Operative Marketing Federation Limited(CGMARKFED),BALODABAZAR
5751,Chhattisgarh State Co-Operative Marketing Federation Limited(CGMARKFED),RAIPUR
5751,Chhattisgarh State Co-Operative Marketing Federation Limited(CGMARKFED),JASHPUR
5752,Chhattisgarh State Cooperative Dairy Federation Ltd.(CGCDF),NULL
5753,Chhattisgarh State Election Commission(CSEC),"CHHATTISGARH STATE ELECTION COMMISSION, RAIPUR"
5754,Chhattisgarh State Industrial Development Corporation (CSIDC),TECHNICAL SECTION - IV
5754,Chhattisgarh State Industrial Development Corporation (CSIDC),TECHNICAL SECTION - III
5754,Chhattisgarh State Industrial Development Corporation (CSIDC),TECHNICAL SECTION - II
5754,Chhattisgarh State Industrial Development Corporation (CSIDC),TECHNICAL SECTION - I
5754,Chhattisgarh State Industrial Development Corporation (CSIDC),SAMPADA SECTION
5754,Chhattisgarh State Industrial Development Corporation (CSIDC),IPPD SECTION
5754,Chhattisgarh State Industrial Development Corporation (CSIDC),LANDALLOTMENT
5754,Chhattisgarh State Industrial Development Corporation (CSIDC),MARKETING SECTION
5754,Chhattisgarh State Industrial Development Corporation (CSIDC),PRODUCTION UNIT
5755,Chhattisgarh State Information Infrastructure Corporation Limited(CSIICL),CSIICL
5756,Chhattisgarh State Mandi Board (CGSMB),CGSMB
5757,Chhattisgarh State Minor Forest Produce-Trading & Development Co-Operative Federation Ltd (CGMFPFED),NULL
5758,Chhattisgarh State Power Distribution Company Limited (CGSPDCL),NULL
5759,Chhattisgarh State Power Generation Company Limited (CGSPGCL),NULL
5760,Chhattisgarh State Power Transmission Company Limited (CGSPTCL),NULL
5761,Chhattisgarh State Renewable Energy Development Agency(CREDA),CREDA HO
5762,Chhattisgarh State Skill Development Authority(CSSDA),NULL
5763,Chhattisgarh State Warehousing Corporation (CGSWC),CGSWC
5764,Chhattisgarh Text Book Corporation (CGTBC),NULL
5765,CHHATTISGARH TOURISM BOARD(CGT),HEAD OFFICE CTB
5766,Chhattisgarh Transport Department(CTD),NULL
5767,"CHIEF MEDICAL AND HEALTH OFFICER RAIGARH(CMAHOR), Chhattisgarh",NULL
5768,"Collectorate Balod(CB), Chhattisgarh",NULL
5769,"Danteshwari Maiya Shahkari Shakkar Karkhana Maryadit Balod(DMSSK), Chhattisgarh",NULL
5770,"Dantewada District Urban Public Service Society(DANTEWADAU), Chhattisgarh",NULL
5771,"Department of Home Guard and Civil Defence Chhattisgarh (HGCD), Chhattisgarh",NULL
5772,"Department of Panchayat and Social Welfare (DPSW), Chhattisgarh",NULL
5773,"Department od School Education (DSE), Chhattisgarh",NULL
5774,"Department of Technical Education (DTE), Chhattisgarh",NULL
5775,"Department of Women and Child Development(WCD), Chhattisgarh",NULL
5776,"Dhamtari Jila Urban Public Service Society(DJUPSS), Chhattisgarh",NULL
5777,"Directorate Financial Management and Information System(DFMAIS), Chhattisgarh",NULL
5778,"Directorate Horticulture and Farm Forestry, Chhattisgarh(DHF), Chhattisgarh",NULL
5779,"Directorate of Printing and Stationery(DOPAS), Chhattisgarh",NULL
5780,"Directorate of Aviation(DoA), Chhattisgarh",NULL
5781,"Directorate of CG Food And Civil Supplies and Consumer Protection(DSCSC), Chhattisgarh",NULL
5782,"Directorate of Culture and Archaeology Chhattisgarh(DOCAAC), Chhattisgarh",NULL
5783,"Directorate of Fisheries (DF), Chhattisgarh",NULL
5784,"Directorate of Higher Education Chhattisgarh(DOHEC), Chhattisgarh",NULL
5785,"Directorate of Industries(DOI), Chhattisgarh",NULL
